lemma,count
[UNTRANSLATED] dieron,33462
reason,33428
[UNTRANSLATED] parecen,33408
home / house,33396
option,33352
character,33329
immediately,33292
fall,33217
machine,33168
account,33122
figure,33083
leader,33036
try / endeavour,33032
election,33027
[UNTRANSLATED] vienes,33026
battle,33009
appearance,32989
will,32931
butt / backside / rear,32896
school,32894
henry,32894
[UNTRANSLATED] llaman,32892
play / touch,32852
flight,32844
busy,32813
[UNTRANSLATED] apuesto,32799
[UNTRANSLATED] verme,32788
treatment,32764
[UNTRANSLATED] depende,32763
[UNTRANSLATED] decirlo,32726
[UNTRANSLATED] llena,32712
devil,32684
[UNTRANSLATED] dejé,32658
football,32650
friday,32619
livestock,32604
civilian / civil,32600
play,32570
enemy / foe,32313
francisco,32287
green,32210
luc,32196
grave,32190
[UNTRANSLATED] irnos,32174
campaign,32160
run,32147
guilty / culprit,32100
[UNTRANSLATED] entiende,32085
date,32079
by means of,32079
social,32046
court,32020
request,32004
bomb / pump,31994
[UNTRANSLATED] volveré,31970
which,31966
[UNTRANSLATED] darme,31909
article,31899
absolutely,31886
mary,31878
analysis,31872
[UNTRANSLATED] sepa,31866
absolute,31863
[UNTRANSLATED] vos,31832
speed,31829
conversation,31822
[UNTRANSLATED] duele,31802
dance,31771
happen / spend,31755
[UNTRANSLATED] seré,31745
[UNTRANSLATED] tanta,31742
[UNTRANSLATED] tuviera,31723
[UNTRANSLATED] usa,31721
[UNTRANSLATED] verla,31709
[UNTRANSLATED] iremos,31686
directly / straight,31621
[UNTRANSLATED] escúchame,31610
take,31609
decide,31595
class / classroom / kind,31534
[UNTRANSLATED] llevaba,31531
film,31530
access / fit,31490
theory,31470
term,31465
responsibility,31443
barcelona,31428
science,31392
door,31344
prpers,31308
feeling,31306
economy,31295
congress,31292
communication,31281
[UNTRANSLATED] habéis,31231
[UNTRANSLATED] preocupa,31224
[UNTRANSLATED] tuvimos,31220
[UNTRANSLATED] intenta,31203
politician / political,31194
ready / poised,31168
small,31164
[UNTRANSLATED] vea,31151
[UNTRANSLATED] hacerle,31082
object,31070
street,31068
estrella / star,31030
union,30989
bill,30988
harry,30970
[UNTRANSLATED] cierta,30967
fountain / source,30960
[UNTRANSLATED] repente,30948
card,30937
patient,30932
trust,30918
finishing,30872
knowledge,30815
gun,30809
elder / great / main,30726
[UNTRANSLATED] oí,30711
gentleman / lady / lord,30699
finish / endup,30678
[UNTRANSLATED] sirve,30657
[UNTRANSLATED] suya,30627
solution,30624
open,30595
[UNTRANSLATED] hagan,30570
sound,30526
[UNTRANSLATED] vayan,30501
high school / institute,30499
prize,30487
lie,30482
client / customer,30462
precisely,30441
[UNTRANSLATED] tercera,30437
[UNTRANSLATED] sigo,30412
heaven / sky,30403
comeout / exit / goout,30403
test / try,30388
[UNTRANSLATED] nena,30386
wind,30367
[UNTRANSLATED] darte,30345
glimpse,30338
pedro,30323
[UNTRANSLATED] ojalá,30318
holiday,30308
[UNTRANSLATED] dejes,30305
[UNTRANSLATED] sigues,30287
[UNTRANSLATED] llegue,30271
property,30257
create,30247
[UNTRANSLATED] hacerte,30235
[UNTRANSLATED] molesta,30199
kill,30195
majesty,30175
old,30166
[UNTRANSLATED] hubiese,30164
intention,30143
change,30127
forest / woodland,30121
tongue,30120
park,30116
apartment,30055
bring,30041
material,30022
[UNTRANSLATED] ama,29998
mayor,29992
[UNTRANSLATED] hayas,29987
election,29986
[UNTRANSLATED] existen,29901
rosa / pink / rose,29874
[UNTRANSLATED] llevas,29870
ire,29813
brilliant,29812
[UNTRANSLATED] interesa,29801
[UNTRANSLATED] verdadera,29800
code,29783
noise,29783
own,29776
[UNTRANSLATED] t,29776
mate,29774
violence,29758
or,29719
cierra,29715
animal,29625
surely,29624
receive,29572
environment,29514
course,29501
ministry,29495
group / set / conjoint,29491
secretary,29489
[UNTRANSLATED] alegra,29474
[UNTRANSLATED] vuelvo,29427
[UNTRANSLATED] you,29420
so much / so many,29409
french,29406
take,29397
[UNTRANSLATED] estén,29396
[UNTRANSLATED] estarás,29377
[UNTRANSLATED] toca,29332
tooth,29324
[UNTRANSLATED] aparece,29266
immediate,29262
show,29240
effort / endeavour,29227
[UNTRANSLATED] sentía,29134
bob,29128
[UNTRANSLATED] fuimos,29120
attitude,29115
witness,29081
pope,29078
tomé,29074
miguel,29070
[UNTRANSLATED] traído,29044
consciousness,29043
laboratory,29032
[UNTRANSLATED] perdió,29019
[UNTRANSLATED] perdona,29015
jimmy,28967
function,28966
escape,28964
offer,28955
million,28951
[UNTRANSLATED] deberían,28931
agreement,28898
face,28874
[UNTRANSLATED] conocí,28850
[UNTRANSLATED] irte,28846
product,28824
alex,28799
wall,28796
[UNTRANSLATED] estáis,28773
goup,28743
stone,28735
stay,28732
[UNTRANSLATED] quedarme,28724
etc / etc.,28692
bienvenido / welcome,28691
kilometre,28668
tree,28666
third,28661
[UNTRANSLATED] siguen,28642
dog,28633
obviously,28625
[UNTRANSLATED] ia,28591
jim,28554
square,28551
cayo,28550
forget,28536
[UNTRANSLATED] haberlo,28511
brand / mark / branding,28496
[UNTRANSLATED] puedan,28490
detail,28471
load,28468
exact,28456
beauty,28434
police / policeman,28301
[UNTRANSLATED] dejo,28283
vision,28279
prince,28269
[UNTRANSLATED] n,28252
[UNTRANSLATED] ambas,28244
hard-working / worker,28242
tony,28199
[UNTRANSLATED] tantas,28197
medicine,28195
[UNTRANSLATED] despierta,28177
saturday,28177
occasion,28172
protection,28144
administration,28135
fountain / source,28130
[UNTRANSLATED] estaremos,28129
sell,28112
season,28090
[UNTRANSLATED] cuya,28059
accept,28058
innocent,28052
monday,28014
universe,27976
clock / watch,27890
seat,27886
gambling / game,27880
beleft / remain / stay,27862
[UNTRANSLATED] llamaré,27849
[UNTRANSLATED] pareces,27822
degree,27792
[UNTRANSLATED] abierta,27781
[UNTRANSLATED] pido,27776
feeling,27766
shift / turn,27748
whose,27743
existence,27734
to want,27718
stage / scenario,27683
[UNTRANSLATED] refiero,27665
[UNTRANSLATED] escuché,27633
[UNTRANSLATED] salga,27631
bridge,27620
beach,27604
chair,27569
daniel,27533
knight / cavalier,27496
restaurant,27483
origin,27479
[UNTRANSLATED] comienza,27477
[UNTRANSLATED] quiso,27473
port / haven,27460
[UNTRANSLATED] vuestra,27412
speech,27407
doctor / medical,27405
research,27400
newspaper / periodic,27374
finger / toe,27369
danny,27363
soldier,27356
victim,27341
agent,27331
employment / use,27323
member,27319
[UNTRANSLATED] serás,27313
[UNTRANSLATED] perdí,27273
use,27272
clara,27263
possibility,27249
receive,27249
[UNTRANSLATED] hacerme,27207
[UNTRANSLATED] imbécil,27178
trousers,27156
nick,27154
[UNTRANSLATED] dejaré,27139
size,27137
payment,27068
kid,27062
steve,27048
effect,27041
sexual,26994
carry / spend / take,26976
[UNTRANSLATED] económica,26960
particular / individual,26955
kiss,26948
title,26925
gonzález,26920
married,26909
private,26901
[UNTRANSLATED] negra,26872
control,26845
activity,26843
[UNTRANSLATED] iban,26827
fantastic,26819
godown,26818
practice,26816
[UNTRANSLATED] tranquila,26787
[UNTRANSLATED] tengan,26783
[UNTRANSLATED] gana,26769
struggle,26762
[UNTRANSLATED] ayudarme,26752
lady,26743
hundred,26723
loss,26709
ancient,26694
authority,26651
[UNTRANSLATED] llevan,26625
cat,26602
outside / external,26589
evidence,26572
element,26554
direct,26508
measure,26500
act,26485
[UNTRANSLATED] cuántas,26446
washington,26427
walk,26412
recently,26397
who,26391
ridiculous,26372
[UNTRANSLATED] embarazada,26367
statement,26358
history / story,26350
tired / weary,26343
[UNTRANSLATED] ésa,26328
match / party,26327
lady,26317
building / construction,26301
[UNTRANSLATED] dura,26297
[UNTRANSLATED] habías,26295
beginning,26262
run,26250
[UNTRANSLATED] sentí,26249
[UNTRANSLATED] déjalo,26238
hero / heroine,26233
garden,26233
[UNTRANSLATED] muere,26231
sarah,26229
nervous,26211
[UNTRANSLATED] desea,26195
achieve / get / manage,26179
concern,26162
author,26155
richard,26149
painting,26145
pse,26135
england,26105
republic,26092
seat,26070
picture,26067
[UNTRANSLATED] extraña,26055
côme,26022
china,26017
[UNTRANSLATED] últimas,26017
cry / mourn,25999
garcía,25990
perfectly,25965
task / undertaking / assignment,25959
manuel,25951
willing,25949
[UNTRANSLATED] conocía,25939
ask,25926
gay,25925
promenade / walk,25904
image,25892
realise / make / carryout,25891
taxi,25882
[UNTRANSLATED] habló,25870
robert,25868
humour,25814
student / learner,25783
key,25781
[UNTRANSLATED] debió,25775
[UNTRANSLATED] hayan,25760
[UNTRANSLATED] malas,25760
comeout / exit / goout,25736
rome,25729
[UNTRANSLATED] entró,25715
road,25705
[UNTRANSLATED] fuese,25704
threat,25703
cheat,25703
egg,25696
truck,25695
law,25670
sufficiently,25658
[UNTRANSLATED] preguntó,25646
official,25644
your / yours,25637
twenty,25615
fbi,25605
[UNTRANSLATED] prefiero,25599
dark,25592
[UNTRANSLATED] encontraron,25544
job / work,25537
[UNTRANSLATED] volverá,25537
[UNTRANSLATED] veía,25534
resolve,25497
injure / wound,25488
[UNTRANSLATED] llegamos,25471
palace,25469
ice,25466
jane,25458
emergency,25438
stupendous,25424
call,25415
sale,25398
máximo / maximum,25365
shot,25365
[UNTRANSLATED] gustaba,25359
road / via,25308
rest,25293
occur,25293
bottle,25273
technology,25232
interview,25224
johnny,25193
drink,25192
ángel / angel,25187
internet,25084
explain,25080
[UNTRANSLATED] pequeñas,25078
product,25077
[UNTRANSLATED] um,25063
may,25046
expression,25018
sing,25010
marco / frame,24999
text,24999
nose,24976
[UNTRANSLATED] averiguar,24936
subject,24931
fly,24884
rate / rhythm,24878
condition,24875
[UNTRANSLATED] esperen,24871
ring,24860
horse,24857
bienvenida,24856
felice,24847
[UNTRANSLATED] pocas,24794
perfecta,24792
neighbourhood,24790
[UNTRANSLATED] encuentran,24790
cruz / cross,24784
[UNTRANSLATED] daba,24749
breast,24692
[UNTRANSLATED] pasará,24676
slope / cuesta,24662
[UNTRANSLATED] estarán,24610
region,24594
revolution,24541
disaster,24531
[UNTRANSLATED] oiga,24514
tommy,24495
signature / byline,24466
plant,24456
family,24438
deja,24436
body,24367
only,24359
close,24336
throw / throwout,24315
hair,24306
original,24304
leg,24296
[UNTRANSLATED] roja,24280
[UNTRANSLATED] vendrá,24275
take,24238
[UNTRANSLATED] termina,24237
shame,24228
alcohol,24226
structure,24226
matter / subject,24216
[UNTRANSLATED] ayúdame,24205
[UNTRANSLATED] estuviste,24188
ray,24185
clearly,24184
principle / outset / beginning,24180
dust / powder,24156
nation,24153
height,24145
[UNTRANSLATED] hiciera,24124
west,24124
continue,24116
[UNTRANSLATED] yendo,24104
interest,24097
billy,24080
felicidad / happiness,24073
neighbour / neighbouring,24072
value,24031
formation / training,24027
crazy,24026
converted,24003
tale / short story,24003
[UNTRANSLATED] llame,23980
germany,23939
team / squad,23930
aside,23908
spaniard / spanish,23896
paper,23896
footprint,23894
[UNTRANSLATED] mismas,23877
credit,23857
owner,23854
silver,23849
to do/make,23846
[UNTRANSLATED] refieres,23842
[UNTRANSLATED] pensó,23840
darkness,23834
treaty,23834
theft / robbery / stealing,23822
choose,23821
[UNTRANSLATED] encantaría,23812
delighted,23808
insurance / safe / sure,23802
knife,23799
[UNTRANSLATED] nosotras,23783
board / joint,23778
begin,23769
[UNTRANSLATED] roto,23767
cunt / fuck,23744
[UNTRANSLATED] presenta,23743
vera / edge,23719
artist,23702
jury,23702
living room,23681
soldier / military,23679
live,23671
subject,23662
forget,23659
colleague / pal,23645
industry,23634
memory,23633
[UNTRANSLATED] ibas,23630
[UNTRANSLATED] quede,23612
mark,23610
suspect / suspicious,23604
[UNTRANSLATED] cálmate,23598
[UNTRANSLATED] llevaré,23584
step,23583
[UNTRANSLATED] primeras,23577
term / installment,23571
gas,23553
baby,23548
secret,23541
[UNTRANSLATED] vayamos,23518
[UNTRANSLATED] sube,23517
missing,23510
[UNTRANSLATED] técnica,23506
[UNTRANSLATED] vengan,23499
sending,23486
fix,23469
[UNTRANSLATED] hagamos,23462
[UNTRANSLATED] tuvieron,23456
main,23446
strong / loud,23441
fulfil,23440
[UNTRANSLATED] antigua,23439
[UNTRANSLATED] mantiene,23426
terrain,23409
inspector,23392
current / common,23382
[UNTRANSLATED] propias,23382
key,23370
[UNTRANSLATED] pide,23360
[UNTRANSLATED] vengo,23346
dara,23343
to have (aux.)/there is,23309
magazine,23283
attain,23246
break,23212
commitment / engagement,23211
short,23187
from / of,23172
[UNTRANSLATED] pareció,23170
gloria / glory,23166
committee,23161
[UNTRANSLATED] pedí,23157
[UNTRANSLATED] continúa,23131
register / log,23130
[UNTRANSLATED] puse,23121
policy / politics,23104
[UNTRANSLATED] merece,23077
deep,23054
commercial / trading,23017
enclosed,22989
protect,22972
growth,22967
intelligence,22939
that,22923
magic,22913
economic / economical,22896
wood,22886
[UNTRANSLATED] tendrán,22883
wound,22870
drive,22866
rain,22856
[UNTRANSLATED] detente,22851
chain,22848
[UNTRANSLATED] llegaron,22842
[UNTRANSLATED] and,22816
[UNTRANSLATED] sois,22815
princess,22807
system,22803
[UNTRANSLATED] hable,22748
[UNTRANSLATED] cambia,22725
language,22705
gracia / grace,22694
[UNTRANSLATED] show,22693
finger / toe,22687
[UNTRANSLATED] trajo,22667
line,22660
usually,22640
eddie,22639
known,22612
recover / regain,22582
[UNTRANSLATED] completa,22564
october,22535
bus,22533
increase,22516
number,22506
[UNTRANSLATED] tuviste,22480
disk,22472
thought,22454
circumstance,22442
post,22417
program,22400
period,22399
bullet,22368
black,22368
gap / empty / hollow,22364
december,22362
proposal,22354
discover / findout / unveil,22328
mountain,22318
chris,22310
[UNTRANSLATED] llegué,22293
[UNTRANSLATED] enferma,22287
june,22283
realm,22269
poor,22252
legal,22248
[UNTRANSLATED] siga,22246
airport,22244
physics,22224
cancer,22219
[UNTRANSLATED] escuche,22215
german,22206
[UNTRANSLATED] papi,22205
[UNTRANSLATED] refiere,22202
joy,22170
ángel / angel,22168
build,22164
[UNTRANSLATED] hablaba,22139
smell,22134
[UNTRANSLATED] señoría,22128
proud,22121
version,22114
takecare,22111
abril / april,22104
pay,22057
[UNTRANSLATED] dejarlo,22056
[UNTRANSLATED] mírame,22055
foolishness,22055
exercise,22046
monster,22043
creation,22042
bad,22039
federal,22037
[UNTRANSLATED] llamaba,22015
january,22002
[UNTRANSLATED] quedarte,21980
afternoon / late / evening,21979
[UNTRANSLATED] supe,21976
slowly,21970
competition,21963
surface,21933
feeble,21918
quickly,21905
to be (identity/essence),21902
lip,21891
envoy,21890
ray / thunderbolt / bolt,21866
[UNTRANSLATED] déjeme,21862
[UNTRANSLATED] debí,21853
[UNTRANSLATED] lleve,21822
will,21817
decision,21815
[UNTRANSLATED] considera,21812
pig / pork,21809
behaviour,21806
[UNTRANSLATED] perdone,21794
drunkard,21778
identity,21774
argentina,21767
martin,21752
[UNTRANSLATED] estúpida,21743
[UNTRANSLATED] recibió,21739
killed,21736
participation / share,21735
bella,21729
[UNTRANSLATED] tenéis,21728
enamoured,21726
[UNTRANSLATED] preocupe,21721
whole / integer,21716
litigate,21650
hat,21640
twelve,21638
character,21635
[UNTRANSLATED] digamos,21605
lately,21591
[UNTRANSLATED] haberte,21559
[UNTRANSLATED] contó,21557
page,21543
[UNTRANSLATED] escribió,21490
happy,21480
[UNTRANSLATED] in,21475
moral,21465
resemblance / alike,21441
tv,21422
association,21411
likely,21408
homework / duty / haveto,21407
[UNTRANSLATED] éramos,21405
traffic,21402
[UNTRANSLATED] pertenece,21396
[UNTRANSLATED] oigan,21335
smile,21331
[UNTRANSLATED] estan,21324
such,21312
chicken,21300
occasion,21299
[UNTRANSLATED] ponga,21278
consequence / result,21276
sword / spade,21273
ryan,21263
[UNTRANSLATED] consiguió,21249
[UNTRANSLATED] trataba,21247
audience / high court,21211
charles,21185
charge,21168
diet / regime,21164
[UNTRANSLATED] decidió,21153
[UNTRANSLATED] venía,21135
