lemma,count
[UNTRANSLATED] rfa,39607
[UNTRANSLATED] league,39583
intangible,39552
[UNTRANSLATED] paramilitar,39535
new,39530
tuxedo,39528
study,39511
[UNTRANSLATED] omega,39496
cornice,39459
compare / liken,39443
[UNTRANSLATED] tumbar,39439
[UNTRANSLATED] dottie,39424
venezuelan,39383
apple,39329
[UNTRANSLATED] deprimido,39328
ibáñez,39298
mirror,39296
additionally / besides / furthermore,39265
subordination,39256
look / watch / keep,39244
[UNTRANSLATED] heart,39207
dancer,39176
frigate,39150
[UNTRANSLATED] credencial,39149
[UNTRANSLATED] blade,39141
[UNTRANSLATED] gogh,39121
editor / publisher,39106
start / begin / get,39067
[UNTRANSLATED] temperamental,39060
[UNTRANSLATED] hereje,39056
[UNTRANSLATED] pdc,39028
[UNTRANSLATED] sandinista,38944
god-given / die,38932
flame / llama,38899
drink,38861
visibility,38802
heavy / cumbersome / ponderous,38760
deplete / exhaust,38693
[UNTRANSLATED] hesse,38617
play,38610
domiciliary,38593
discord,38585
to go,38568
[UNTRANSLATED] azucar,38458
preferable,38421
examine,38405
[UNTRANSLATED] complemento,38401
duck,38358
veto,38283
objection,38219
live / inhabit,38193
[UNTRANSLATED] mechón,38171
[UNTRANSLATED] hawkes,38133
cheerful / merry / light-hearted,38121
allow / give / quit,38101
register / scour,38057
[UNTRANSLATED] toña,38050
[UNTRANSLATED] norfolk,38031
come / arrive / get,38004
implicit,37941
[UNTRANSLATED] teller,37889
[UNTRANSLATED] sumergido,37885
hitler,37860
look / glance / watch,37822
[UNTRANSLATED] piar,37814
venezuelan,37715
gig / performance,37694
behaviour / proceed,37688
[UNTRANSLATED] sobrar,37686
cult / literate,37640
ukrainian,37608
[UNTRANSLATED] mossad,37561
coat / layer / sheet,37556
[UNTRANSLATED] herido,37537
stable / cowshed,37439
banking,37376
eat / lunch,37368
to give,37363
fashion / style,37296
precise,37224
jump / leap / spring,37216
bolivian,37209
[UNTRANSLATED] esposa,37197
confess,37142
shed / building / nave,37108
gabble / talk / discuss,37063
feature / table / introduce,37027
tolerance,37008
[UNTRANSLATED] clemente,36869
coat,36866
whose,36855
sweat,36818
[UNTRANSLATED] irresistible,36800
shooting,36792
patient / ill / sick,36777
attain / reach,36761
abate / calm,36747
crime,36735
stratification,36729
offer,36599
type / write,36581
halt / pay / pause,36558
dialect,36553
clean / wipe,36540
dodge / miss / throw,36518
[UNTRANSLATED] perturbador,36473
implicit,36416
have / remember / remind,36400
[UNTRANSLATED] habitacion,36384
active,36368
establish / open,36324
[UNTRANSLATED] cômo,36242
[UNTRANSLATED] carromato,36241
enrol,36232
stroke,36211
[UNTRANSLATED] groot,36200
[UNTRANSLATED] peine,36177
take / see / come,36122
assume,36029
childhood,35947
footpath,35880
lantern / torch,35879
apply / request / solicit,35807
[UNTRANSLATED] bravucón,35800
[UNTRANSLATED] tena,35790
[UNTRANSLATED] pinzón,35784
zoning,35755
[UNTRANSLATED] sanguinario,35732
cleaner / cleansing,35701
start / begin / get,35677
active,35675
[UNTRANSLATED] jacobs,35666
[UNTRANSLATED] ordaz,35649
[UNTRANSLATED] callejero,35639
thoughtful,35607
perturbation,35601
excavate,35573
[UNTRANSLATED] añico,35539
suspend / adjourn,35532
turquoise,35517
cattle / livestock,35469
[UNTRANSLATED] pega,35468
cellular,35428
sing,35420
veto / put / dot,35368
angry,35350
to have/possess,35272
[UNTRANSLATED] propiciar,35260
[UNTRANSLATED] bones,35252
issue / publish,35242
[UNTRANSLATED] lba,35241
[UNTRANSLATED] cuclillas,35216
bravo,35160
savannah,35156
minister / foreign minister,35146
to give,35142
observe,35136
pontifex,35120
call,35092
plebeian,35078
coordinate,35003
help / do,34974
acknowledge / recognise,34810
failure,34787
mixed,34746
pray,34740
give,34728
learn,34717
respect,34685
heat / warm,34640
favour,34633
call,34631
veto / put / dot,34569
scatter,34513
wash / launder,34506
[UNTRANSLATED] empollón,34453
engineer,34424
veto / put / dot,34410
[UNTRANSLATED] pichón,34402
[UNTRANSLATED] jimena,34391
procurator,34365
[UNTRANSLATED] scotch,34334
dispose / place / plant,34328
[UNTRANSLATED] cosima,34307
take / spend / go,34235
north american,34183
[UNTRANSLATED] harmony,34178
bus stop / stall / stop,34143
beautiful,34134
palaeontology,34096
[UNTRANSLATED] alguién,34029
[UNTRANSLATED] disputado,33999
kitchen garden,33968
fight / struggle,33912
rectorship,33878
study,33863
advocate / defend,33854
sign,33845
corporate,33811
feather,33781
socially,33756
[UNTRANSLATED] venido,33747
browser,33740
footpath,33728
[UNTRANSLATED] yokohama,33689
gear / squad / team,33677
[UNTRANSLATED] vanidoso,33636
[UNTRANSLATED] accion,33571
false / dud,33520
allow / permit,33483
begin / commence,33482
pizza,33477
[UNTRANSLATED] didáctica,33462
track,33428
[UNTRANSLATED] paramilitar,33408
marry,33396
smell,33352
cartography,33329
[UNTRANSLATED] inigualable,33292
hip,33217
die,33168
hang / hang-up,33122
fiduciary,33083
[UNTRANSLATED] lynette,33036
intention,33032
elaborate,33027
travel / travelling,33026
base,33009
surprising / amazing / astonishing,32989
to see,32931
transfusion,32896
community / collective,32894
hematoma,32894
[UNTRANSLATED] lito,32892
throw,32852
take / see / come,32844
[UNTRANSLATED] oceano,32813
[UNTRANSLATED] apu,32799
[UNTRANSLATED] ventrílocuo,32788
convey / transport,32764
denounce / report,32763
rush / decide,32726
keyring / key ring,32712
give / return / send,32684
allow / give / quit,32658
[UNTRANSLATED] fiar,32650
vibration,32619
galactic,32604
[UNTRANSLATED] citroën,32600
judicial,32570
endesa,32313
[UNTRANSLATED] fragua,32287
be / come,32210
lottery,32196
[UNTRANSLATED] granuja,32190
ipod,32174
[UNTRANSLATED] camisón,32160
correct,32147
[UNTRANSLATED] cullen,32100
bury,32085
favour,32079
piss,32079
to a large extent,32046
[UNTRANSLATED] traumatizado,32020
[UNTRANSLATED] pcp,32004
[UNTRANSLATED] bolton,31994
[UNTRANSLATED] vogue,31970
square,31966
[UNTRANSLATED] darcy,31909
arthritis,31899
[UNTRANSLATED] absceso,31886
morocco,31878
[UNTRANSLATED] any,31872
seat / sit / settle,31866
absolute,31863
[UNTRANSLATED] voltear,31832
to go,31829
agreement,31822
doubt / hesitate,31802
dance,31771
private citizen / particular / individual,31755
serious,31745
disposition,31742
one-eyed,31723
suit / join / unite,31721
fan,31709
useless,31686
[UNTRANSLATED] dipper,31621
[UNTRANSLATED] escurridizo,31610
hit / reach / play,31609
disappoint,31595
[UNTRANSLATED] clarissa,31534
come / arrive / get,31531
litigate,31530
accessibility,31490
possession / tenancy,31470
theorem,31465
respect,31443
chin,31428
cyclone,31392
issue / publish,31344
[UNTRANSLATED] tutoría,31308
[UNTRANSLATED] senor,31306
clergyman / ecclesiastical,31295
[UNTRANSLATED] congelamiento,31292
compass,31281
gabble / talk / discuss,31231
ask,31224
[UNTRANSLATED] tulsa,31220
intelligent,31203
[UNTRANSLATED] police,31194
set,31168
message,31164
[UNTRANSLATED] vanidoso,31151
to have (aux.)/there is,31082
núñez,31070
[UNTRANSLATED] callate,31068
strategic,31030
suit / join / unite,30989
bilateral,30988
[UNTRANSLATED] hardison,30970
scientist / scientific,30967
fragile,30960
renounce,30948
score,30937
[UNTRANSLATED] oxigenar,30932
[UNTRANSLATED] confeti,30918
end / finish / have,30872
to know (be familiar with),30815
louse,30809
[UNTRANSLATED] mau,30726
another / other / another one,30711
[UNTRANSLATED] setecientos,30699
end / finish / have,30678
[UNTRANSLATED] sine,30657
suspend / adjourn,30627
apply / request / solicit,30624
establish / open,30595
[UNTRANSLATED] hackear,30570
solve,30526
vandalism,30501
install / set,30499
ask,30487
[UNTRANSLATED] mendigar,30482
[UNTRANSLATED] clementine,30462
meadow,30441
to have/possess,30437
siemens,30412
cyclist,30403
holy / sacred,30403
priority,30388
deny,30386
travel / travelling,30367
[UNTRANSLATED] dark,30345
[UNTRANSLATED] virginia,30338
[UNTRANSLATED] peca,30323
offer,30318
use,30308
allow / give / quit,30305
to be (identity/essence),30287
[UNTRANSLATED] llanero,30271
promotion,30257
create,30247
to have (aux.)/there is,30235
modify,30199
mask,30195
magnitude,30175
travel / travelling,30166
[UNTRANSLATED] hoynes,30164
member / integral,30143
change / capsize / switch,30127
erase,30121
league,30120
wall,30116
separate / move / avert,30055
work / toil,30041
slaughtering,30022
[UNTRANSLATED] alí,29998
[UNTRANSLATED] alca,29992
[UNTRANSLATED] hastío,29987
elaborate,29986
requirement,29901
break / smash,29874
carry / spend / take,29870
irreverent,29813
brighton,29812
attempt / try / endeavour,29801
revenge / vengeance,29800
cynical,29783
[UNTRANSLATED] roy,29783
promote,29776
[UNTRANSLATED] sã,29776
compass,29774
[UNTRANSLATED] vikingo,29758
[UNTRANSLATED] técn,29719
science,29715
host / hostess,29625
headquarters,29624
relapse,29572
ambition,29514
[UNTRANSLATED] curita,29501
[UNTRANSLATED] milwaukee,29495
congruent,29491
schumann,29489
allege / claim,29474
take / see / come,29427
[UNTRANSLATED] yacer,29420
talent,29409
frankly / outright / candidly,29406
hit / reach / play,29397
to be (state/location),29396
lake,29377
throw,29332
[UNTRANSLATED] did,29324
parking,29266
unintelligible,29262
specify,29240
sphinx,29227
sensory,29134
[UNTRANSLATED] blye,29128
[UNTRANSLATED] fuero,29120
record,29115
[UNTRANSLATED] termo,29081
baker,29078
[UNTRANSLATED] today,29074
measure,29070
treatment,29044
[UNTRANSLATED] concertar,29043
[UNTRANSLATED] kryten,29032
perceive,29019
perceive,29015
[UNTRANSLATED] jerusalén,28967
[UNTRANSLATED] fun,28966
flake,28964
hate,28955
[UNTRANSLATED] milanés,28951
homework / duty / have,28931
hire,28898
[UNTRANSLATED] rondar,28874
to know (be familiar with),28850
disrespectful,28846
proclaim,28824
[UNTRANSLATED] alessandro,28799
halt / pay / pause,28796
to be (state/location),28773
[UNTRANSLATED] street,28743
hammer,28735
quill,28732
poster,28724
stimulus,28692
well,28691
[UNTRANSLATED] kermit,28668
zone,28666
to have/possess,28661
[UNTRANSLATED] siena,28642
allow / permit,28633
obsessive,28625
to do/make,28591
[UNTRANSLATED] jerome,28554
pose / state,28551
[UNTRANSLATED] cavernícola,28550
olano,28536
turn / spin,28511
mania,28496
issue / publish,28490
attic,28471
lack,28468
evolutionary,28456
beautiful,28434
addled / rotten,28301
allow / give / quit,28283
[UNTRANSLATED] viral,28279
provoke / trigger / cause,28269
look / glance / watch,28252
amazon,28244
tortuous,28242
take / borrow,28199
[UNTRANSLATED] talavera,28197
mechanism / clockwork,28195
arouse / awaken / awake,28177
whisper,28177
observe,28172
afford / provide,28144
[UNTRANSLATED] adler,28135
fragile,28130
stay,28129
[UNTRANSLATED] veintisiete,28112
televise,28090
[UNTRANSLATED] cusco,28059
accept,28058
immune,28052
afterwards / next / anon,28014
[UNTRANSLATED] umm,27976
relax,27890
seed / rapeseed / carob seed,27886
[UNTRANSLATED] juani,27880
veto / put / dot,27862
wrap,27849
[UNTRANSLATED] parangón,27822
[UNTRANSLATED] grabador,27792
fir,27781
gdp,27776
week,27766
[UNTRANSLATED] tse,27748
safekeeping / custody,27743
demanding,27734
[UNTRANSLATED] quejar,27718
[UNTRANSLATED] escarbar,27683
redoubt,27665
listen,27633
[UNTRANSLATED] sadie,27631
[UNTRANSLATED] publicista,27620
plant,27604
mean,27569
[UNTRANSLATED] damon,27533
[UNTRANSLATED] c,27496
respiratory,27483
non-profit organisation / organisation,27479
commit,27477
to want,27473
pub,27460
take / see / come,27412
[UNTRANSLATED] disculpar,27407
[UNTRANSLATED] màs,27405
bulgarian,27400
perfect,27374
dedicate / devote / spend,27369
[UNTRANSLATED] dancing,27363
socialisation,27356
vote / casting vote,27341
diary,27331
[UNTRANSLATED] empinar,27323
michel,27319
[UNTRANSLATED] sergio,27313
lose / miss / spend,27273
college / university,27272
[UNTRANSLATED] clamidia,27263
[UNTRANSLATED] portezuela,27249
collection,27249
to have (aux.)/there is,27207
[UNTRANSLATED] imaginaria,27178
pigeon,27156
neurologist,27154
allow / give / quit,27139
heel,27137
[UNTRANSLATED] padecimiento,27068
[UNTRANSLATED] brody,27062
sprint,27048
[UNTRANSLATED] edvard,27041
serve,26994
come / arrive / get,26976
clergyman / ecclesiastical,26960
[UNTRANSLATED] parlante,26955
[UNTRANSLATED] besar,26948
[UNTRANSLATED] twain,26925
bang / knock / strike,26920
[UNTRANSLATED] carver,26909
primitive,26901
[UNTRANSLATED] neela,26872
[UNTRANSLATED] mancini,26845
actuate / set / activate,26843
propeller,26827
famous,26819
fall / drop / go,26818
provoke / trigger / cause,26816
swallow,26787
fear / dread,26783
rooster / cock,26769
[UNTRANSLATED] louisiana,26762
help / do,26752
[UNTRANSLATED] dal,26743
cycle,26723
[UNTRANSLATED] putrefacción,26709
[UNTRANSLATED] prefix_anti_droga,26694
autopsy,26651
come / arrive / get,26625
spend,26602
exquisite,26589
evasion / escape,26572
elected,26554
dam,26508
[UNTRANSLATED] mechón,26500
at present / currently / presently,26485
cutaneous,26446
[UNTRANSLATED] vé,26427
[UNTRANSLATED] camilo,26412
dismiss / refuse,26397
to want,26391
laugh,26372
elliptical,26367
[UNTRANSLATED] decirselo,26358
[UNTRANSLATED] hiram,26350
exchange,26343
establish / open,26328
farm / park,26327
[UNTRANSLATED] dalai,26317
constitutive,26301
[UNTRANSLATED] dunbar,26297
gabble / talk / discuss,26295
[UNTRANSLATED] comicio,26262
correspond,26250
sensor,26249
to give,26238
habitat,26233
jane,26233
much / many / a lot of,26231
[UNTRANSLATED] sangrante,26229
negotiate,26211
discount,26195
aware / conscious,26179
ask,26162
autonomic,26155
pray,26149
pinewood / pine grove,26145
[UNTRANSLATED] over,26135
brief / inform / report,26105
representative,26092
asia,26070
fascicle,26067
foreigner / foreign,26055
combination,26022
scream,26017
[UNTRANSLATED] és,26017
carry / spend / take,25999
[UNTRANSLATED] garabato,25990
forgive,25965
[UNTRANSLATED] tank,25959
maintain / hold / have,25951
have,25949
to know (be familiar with),25939
predict,25926
spend,25925
passenger,25904
promote,25892
reopen,25891
[UNTRANSLATED] tararear,25882
gabble / talk / discuss,25870
[UNTRANSLATED] river,25868
human,25814
stress,25783
call,25781
homework / duty / have,25775
[UNTRANSLATED] hastings,25760
magician,25760
[UNTRANSLATED] sahagún,25736
surround,25729
interview,25715
folder / portfolio,25705
[UNTRANSLATED] fu,25704
[UNTRANSLATED] ameno,25703
[UNTRANSLATED] trafalgar,25703
to have (aux.)/there is,25696
walk,25695
erect / raise,25670
south african,25658
prefer,25646
hate,25644
take / see / come,25637
warsaw,25615
favourable,25605
predecessor,25599
ornamental,25592
[UNTRANSLATED] encontrado,25544
coarse,25537
voice,25537
[UNTRANSLATED] version,25534
book / reserve,25497
[UNTRANSLATED] herb,25488
call,25471
pay / go,25469
hibernation,25466
[UNTRANSLATED] jadeo,25458
bottle,25438
study,25424
literary,25415
sell,25398
[UNTRANSLATED] myles,25365
[UNTRANSLATED] timoteo,25365
[UNTRANSLATED] guiso,25359
vote,25308
[UNTRANSLATED] descampado,25293
hide / obscure / secrete,25293
[UNTRANSLATED] bosta,25273
price / rate,25232
train / coach,25224
fuck,25193
trace,25192
[UNTRANSLATED] zip,25187
inwardly,25084
experiment,25080
think,25078
process,25077
tunnel,25063
kill,25046
express,25018
sing,25010
[UNTRANSLATED] marcello,24999
terrace,24999
swim,24976
[UNTRANSLATED] averiguación,24936
suffering,24931
live,24884
[UNTRANSLATED] right,24878
[UNTRANSLATED] condescendencia,24875
look / hope / expect,24871
yearning / longing,24860
ride,24857
drum / jerrycan,24856
registration date / date / deadline,24847
[UNTRANSLATED] pliego,24794
forgive,24792
sweep,24790
drop / come / encounter,24790
cruelty,24784
cover,24749
paving,24692
[UNTRANSLATED] pará,24676
tale / short story,24662
lake,24610
give,24594
reversible,24541
develop,24531
[UNTRANSLATED] oficialista,24514
[UNTRANSLATED] todoterreno,24495
feign / fake / pretend,24466
pleasant,24456
be,24438
allow / give / quit,24436
count / explain / have,24367
solar,24359
[UNTRANSLATED] cerpa,24336
[UNTRANSLATED] eben,24315
totally,24306
organiser,24304
[UNTRANSLATED] pichichi,24296
film / go / roll,24280
[UNTRANSLATED] velásquez,24275
[UNTRANSLATED] coexistir,24238
to have/possess,24237
venous,24228
[UNTRANSLATED] alce,24226
strict,24226
kill,24216
fast,24205
stupendous,24188
[UNTRANSLATED] rascar,24185
